id,asin,filename,black,red,green,blue,yellow,magenta,cyan,maroon,purple,orange,gray,white,subcat1,subcat2
765,0142407089,0142407089.jpg,30.2987181267,0.00173538803276,0.0,0.0,33.9632791892,0.0,0.0,3.37532972373,0.141723356009,25.086190939,4.65778147994,2.4752417974,"Children's Books",Animals
766,B004DFNHGC,B004DFNHGC.jpg,16.702877835,0.0,0.0,0.0,0.0,0.0,0.0,3.53535353535,1.85439298647,0.0,65.6660949114,12.2412807318,"Literature & Fiction","Genre Fiction"
767,0310246040,0310246040.jpg,3.93283750282,0.0,0.0,0.0,0.0,0.0,0.0,0.245098039216,0.580347081361,0.0394410637818,52.4368942979,42.7653820149,"Christian Books & Bibles","Bible Study & Reference"
768,055010237X,055010237X.jpg,12.7163242587,80.6092500759,0.0,0.0,0.0,0.0,0.0,2.94251593968,0.141686064164,0.209998987957,0.883007792734,2.49721688088,Reference,"Dictionaries & Thesauruses"
769,1568026528,1568026528.jpg,27.0867430442,0.0,0.0,1.63938897981,2.51773049645,0.0,7.53409710857,2.54773595199,0.6273867976,1.7703218767,40.632842335,15.6437534097,"New, Used & Rental Textbooks","Social Sciences"
770,0062279971,0062279971.jpg,18.0955846046,0.0,0.0,0.0,2.37792042413,0.0,0.0,0.387224200213,8.85418020219,0.111749265833,70.0330050157,0.140336287326,"Literature & Fiction","Genre Fiction"
771,0373831250,0373831250.jpg,12.845410628,0.0,0.0,0.0,0.0386473429952,0.0,0.0,5.61352657005,6.04347826087,0.0,67.3574879227,8.10144927536,"Teen & Young Adult","Historical Fiction"
772,1599183692,1599183692.jpg,1.46208401528,5.08728859793,0.0,0.0,0.0654664484452,0.0,0.0,0.474631751227,41.7103109656,14.4953627932,26.8303327878,9.87452264048,Reference,"Encyclopedias & Subject Guides"
773,0312098820,0312098820.jpg,26.5174739424,0.0,0.0,0.0,0.0,0.0,0.0,4.48971629229,0.429184549356,0.00278691265816,8.53352655928,60.027311744,"Politics & Social Sciences","Politics & Government"
774,0064442586,0064442586.jpg,5.56364165636,0.0,0.0,0.0,0.141911069063,0.0,0.0,0.946073793756,0.895131358708,0.282002765446,59.3297431046,32.8414962521,"Children's Books","Growing Up & Facts of Life"
776,0316014230,0316014230.jpg,31.052173913,1.51884057971,0.0,0.0,1.57101449275,0.0,0.0,33.8086956522,0.0202898550725,11.6434782609,5.87826086957,14.5072463768,History,Military
777,0230120512,0230120512.jpg,14.0153837579,0.0,0.0,0.0,0.00836073797447,0.0,0.0,0.0863942924029,0.0139345632908,0.0,82.6040911878,3.27183546068,"Business & Money",Finance
778,0312205635,0312205635.jpg,70.861379075,0.0,0.0,0.0,21.3545705512,0.0,0.0,0.58159372189,0.00775458295853,0.0744439964019,6.09975495518,1.02050311734,"Mystery, Thriller & Suspense","Thrillers & Suspense"
779,046501965X,046501965X.jpg,7.11429649189,0.0,0.0,0.0,0.0,0.0,0.0,3.26417704011,0.0,0.0,26.5912234377,63.0303030303,"Politics & Social Sciences","Politics & Government"
780,0060959355,0060959355.jpg,14.8827901658,0.0,0.0,0.0,0.0,0.0,0.0,2.86830569849,0.00571755288736,0.0,39.5197255575,42.7234610253,"Mystery, Thriller & Suspense","Thrillers & Suspense"
781,0380781433,0380781433.jpg,0.0163880694854,0.0524418223533,0.0,0.0,0.131104555883,0.0,0.07866273353,0.226155358899,0.445755490003,1.83546378237,20.573582432,76.6404457555,"Literature & Fiction","Genre Fiction"
782,1452268398,1452268398.jpg,0.731042007638,0.782869612657,0.0,2.59956355701,4.92907801418,0.0,0.00272776868522,0.240043644299,0.50736497545,3.38788870704,4.95090016367,81.8685215494,Reference,"Writing, Research & Publishing Guides"
783,1903436893,1903436893.jpg,19.0000293075,0.0,0.0,0.0,0.0,0.0,0.0,22.8246534392,0.463057940858,0.0674071686058,31.8425603001,25.8022918437,"Literature & Fiction","History & Criticism"
784,0375700684,0375700684.jpg,41.6707794558,0.0115158095614,0.0,0.0,0.0,0.0,2.22748659231,11.1884315467,0.21221991906,10.9679860494,14.1628006449,19.5587799822,"Mystery, Thriller & Suspense","Thrillers & Suspense"
785,0811866556,0811866556.jpg,0.0,0.0,0.0,0.0,0.0238948626045,0.0,0.0756670649144,0.00796495420151,0.0,0.897384840037,10.4327625116,88.5623257666,"Children's Books","Literature & Fiction"
786,0761173609,0761173609.jpg,19.6871896723,0.615690168818,0.0,0.0,2.37669645813,0.311155246607,0.0,2.17146640185,0.625620655412,1.57729228732,14.2039059914,58.4309831182,"Arts & Photography","Photography & Video"
787,0878933913,0878933913.jpg,3.35971123143,0.84270442871,0.0,0.0,0.0,0.0,0.0,0.7732889074,0.0832986255727,0.348465916979,11.6062751631,82.9862557268,"Science & Math","Biological Sciences"
789,0061574287,0061574287.jpg,3.07036911967,0.0,0.0,0.0,0.446788061407,0.0,0.00779281502455,0.0558485076759,0.0662389277087,0.523417409149,32.2180949165,63.6114502429,"Children's Books","Holidays & Celebrations"
790,0520240111,0520240111.jpg,52.7359519913,0.0,0.0,0.0,0.0,0.0,0.0,24.7708674304,1.24113475177,9.74358974359,10.6219312602,0.886524822695,"Politics & Social Sciences","Politics & Government"
791,B007C2KMVG,B007C2KMVG.jpg,0.28,0.0,0.0,0.0,1.064,0.0,0.0,0.192,0.0,2.552,7.128,88.784,Reference,
792,0691145687,0691145687.jpg,2.12136578769,88.567725941,0.0,0.0,0.0,0.0,0.0,1.52693261213,0.104237097138,1.62835249042,2.15798963263,3.89339643904,History,World
793,0807085731,0807085731.jpg,11.7648663393,0.0,0.0,0.0190943807965,0.0,0.0,0.00818330605565,0.0463720676487,0.25641025641,0.038188761593,52.7577741408,35.1091107474,"Engineering & Transportation",Engineering
794,076968131X,076968131X.jpg,0.663171967352,1.55678300028,0.0246270757107,0.235716296088,0.89361103293,0.00527723050943,0.137207993245,0.761680270194,0.156557838446,1.15395440473,57.0855614973,37.3258513932,"Children's Books","Education & Reference"
795,068985787X,068985787X.jpg,2.95572074984,0.0,0.0,0.0,7.98804137039,0.0,0.0,3.18681318681,0.00484809308339,2.17194570136,53.7168713639,29.9757595346,"Children's Books","Growing Up & Facts of Life"
796,1553377486,1553377486.jpg,56.4268274128,1.50192359244,0.0,0.0130413047101,0.168087927374,0.0,0.149975004166,5.11943661564,0.783927316462,7.90230613738,18.2781130681,9.65636162089,"Children's Books","Geography & Cultures"
797,0007213859,0007213859.jpg,0.0126872815769,0.0,0.0,0.0,1.17184346201,0.0,0.0,4.78195176526,0.0299881200909,5.35057265775,59.4502946909,29.2026620224,"Arts & Photography",Painting
798,0062506048,0062506048.jpg,8.75647957193,0.0,0.0,0.0,0.0,0.0,0.0,1.12033888858,0.0167214759489,0.0,40.8672872192,49.2391728443,Self-Help,Relationships
799,159276231X,159276231X.jpg,0.483573166085,0.465988687319,0.0,0.00293074646112,0.527534363002,0.0,3.42018112013,0.1055068726,0.949561853404,3.66636382287,56.0681105478,34.3102488204,"Children's Books",Religions
800,1568388802,1568388802.jpg,11.5193671577,0.0,0.0,0.0,0.504637206765,0.0,0.0,4.6672122204,0.0,35.0190943808,44.1489361702,4.14075286416,Self-Help,Relationships
801,0557534070,0557534070.jpg,8.15365025467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106112054329,0.0,62.9286926995,28.9070458404,"Arts & Photography",
802,0439916186,0439916186.jpg,4.36774672992,0.000558749741578,0.0,0.0,0.00111749948316,0.0,0.0,9.32385693772,0.0223499896631,11.247632298,69.1944504976,5.84228729794,"Children's Books","Cars, Trains & Things That Go"
803,0395935962,0395935962.jpg,14.7481535698,0.0,0.0,0.0,8.51021358707,0.0,0.0,12.615609821,8.44034865926,0.469093086699,49.7604631047,5.45611817154,"Science & Math","Biological Sciences"
804,0060193379,0060193379.jpg,3.79061371841,0.0585850908861,0.0,0.00316676166952,0.110836658433,0.0,0.0332509975299,10.8635759073,0.106086515929,3.85711571347,25.6191019064,55.55766673,"Cookbooks, Food & Wine","Cooking by Ingredient"
805,0195053605,0195053605.jpg,12.695035461,0.0218221494817,0.0,0.0,0.0,0.0,0.0,0.0272776868522,1.00109110747,0.0,34.0780141844,52.1767594108,History,Military
806,0061774804,0061774804.jpg,5.99216501439,0.0,0.0,21.14246882,0.0319795330988,0.0,1.31515829869,0.435721138471,0.343779980812,15.6140070355,53.0980172689,2.02670291014,"Mystery, Thriller & Suspense",Mystery
807,0399254056,0399254056.jpg,1.81525045365,0.0652732993042,0.0,0.00848552890954,9.3340818005,0.0,0.0,0.147517656427,0.294382579862,0.549601180141,59.5527473532,28.232660148,"Children's Books","Growing Up & Facts of Life"
808,1576754685,1576754685.jpg,3.10786538098,13.1026659104,0.0,11.245036869,0.309604840234,0.0,0.0,2.20977500473,2.70136131594,3.9066931367,8.17971261108,55.237284931,"Politics & Social Sciences","Social Sciences"
809,1442452617,1442452617.jpg,36.3241706525,0.0768358977314,0.0,3.02733437062,0.234349488081,0.0,0.207456923875,8.12731708254,2.3607829578,2.23016193165,42.0196315719,5.3919591233,"Children's Books","Growing Up & Facts of Life"
810,1559391537,1559391537.jpg,0.746562993013,3.54687852152,0.00281721884156,0.0309894072572,0.571895424837,0.0,0.0,0.366238449403,0.138043723236,0.459206671174,6.05420329051,88.0831643002,"Health, Fitness & Dieting","Alternative Medicine"
811,0446524573,0446524573.jpg,4.1509230271,0.0,0.0,0.0,9.36251754291,0.0,0.0,0.612652488395,0.512792831696,20.1743495628,52.5126848753,12.6740796718,"Literature & Fiction","Action & Adventure"
812,0674766911,0674766911.jpg,0.425442037294,0.0,0.0,0.0181039164806,0.0,0.0,0.0,1.88884195281,25.5446261541,0.0271558747209,67.1564781848,4.93935187979,"Biographies & Memoirs",Historical
813,0688161626,0688161626.jpg,40.5533324728,0.053784260574,0.0,0.0,0.0,0.0,0.0,20.2788176068,0.0387246676133,32.1479282303,6.86072027882,0.0666924831117,"Children's Books","Literature & Fiction"
814,0806530693,0806530693.jpg,0.0147527440104,0.0,0.0,0.0,0.0,0.0,0.0,0.00590109760415,0.0236043904166,0.0,7.16983358905,92.7859081789,Self-Help,Relationships
815,0932040276,0932040276.jpg,0.0,2.61719630381,0.0,0.0,0.0,0.0,0.0,0.549357674104,0.045075501465,2.52422808204,15.9877169259,78.2764255127,"Religion & Spirituality",Hinduism
816,0913543543,0913543543.jpg,33.1896825902,0.109725844412,0.0,0.0,0.0,0.0,0.0,7.44068443483,0.0238534444374,0.0,43.5341263278,15.7019273583,"Politics & Social Sciences","Social Sciences"
817,0684801450,0684801450.jpg,7.72178513294,0.12717037439,0.0,0.0,0.0,0.0,0.00339120998372,36.5538524145,0.461204557786,8.67980195334,20.0454422138,26.4073521432,"Literature & Fiction","History & Criticism"
818,0060769181,0060769181.jpg,1.03655210038,16.1511183852,0.0,0.0,0.0,0.0,0.00545553737043,15.2809601746,0.0327332242226,5.93289689034,51.3366066558,10.2236770322,"Children's Books","Literature & Fiction"
819,0312430043,0312430043.jpg,1.94102173612,0.0,0.0,0.0,0.0,0.0,0.0,0.135677696248,0.0,0.0,32.1113110896,65.8119894781,"Business & Money",Economics
820,0941188760,0941188760.jpg,4.55684666211,0.0,0.0,0.0,0.0,0.0,0.0,2.48917748918,0.484164957849,43.497949419,7.49886078833,41.4730006835,"Business & Money",Industries
822,1416598960,1416598960.jpg,43.9409478571,0.0188923674835,0.0,0.0,0.00269890964051,0.0,0.00269890964051,9.84292345892,0.10525747598,0.504696102774,31.7688653784,13.8130195401,"Sports & Outdoors",Biographies
823,1593852827,1593852827.jpg,0.0115869484613,6.7575083426,0.027808676307,0.0973303670745,0.431034482759,0.0,13.772246941,4.0670189099,6.01826103077,36.8395439377,21.5540415276,10.4236188357,"Education & Teaching","Schools & Teaching"
824,1575650908,1575650908.jpg,3.20150659134,0.655646230034,0.234823649764,0.839320173909,5.00104624398,0.0,0.0116249331566,5.81711655158,0.585896631094,15.4890609379,33.6658064216,34.4981516356,"Children's Books","Growing Up & Facts of Life"
825,0140282033,0140282033.jpg,15.7235571766,0.0,0.0,0.0,0.0,0.0,0.0,7.59225488093,0.00268182793392,0.0777730100837,54.4679253379,22.1358077666,"Literature & Fiction","Genre Fiction"
826,0060417501,0060417501.jpg,0.00590109760415,0.0,0.0,0.0,0.0,6.64463590228,0.0,0.0,26.073999764,0.0,12.7994807034,54.4759825328,"New, Used & Rental Textbooks","Social Sciences"
827,0691007829,0691007829.jpg,3.8810483871,64.5446908602,0.0,0.0,0.0,0.0,0.0,2.81586021505,0.0604838709677,1.71370967742,10.8954973118,16.0887096774,"New, Used & Rental Textbooks",Humanities
828,0316294748,0316294748.jpg,73.8608870968,0.372983870968,0.0,0.0,0.0,0.0,0.0,24.4623655914,0.0235215053763,0.0,1.12063172043,0.159610215054,"Politics & Social Sciences","Politics & Government"
829,0030923158,0030923158.jpg,17.3527730132,0.407852105965,0.0,2.94453973699,1.99161425577,0.0,0.0152468076996,3.24185248714,3.99275776634,2.27177434725,55.2677720602,12.5138174195,"Teen & Young Adult","Education & Reference"
830,1623540127,1623540127.jpg,3.89838711973,0.193602573775,0.0,0.738821586687,0.085412900195,0.0,1.1402622176,3.49979358549,8.15194954945,0.743092231697,51.755235099,29.7934431364,"Children's Books","Literature & Fiction"
831,0804124140,0804124140.jpg,12.4560230791,0.0,0.0,0.0211089220377,26.6412186884,0.0,0.0,0.677244582043,0.105544610189,0.0932310723332,17.4570785252,42.5485505207,Reference,"Writing, Research & Publishing Guides"
832,1560007133,1560007133.jpg,0.0,7.14675395526,0.0,21.6966721222,7.32951445717,0.0,0.0,0.0409165302782,0.00272776868522,6.0338243317,17.1467539553,40.6028368794,"Politics & Social Sciences","Social Sciences"
833,1937134946,1937134946.jpg,5.6839037029,0.0,0.0,0.0,1.51408830832,0.0,0.0,2.7717802008,0.0,78.0551657131,3.78387131599,8.19119075893,"Business & Money","Job Hunting & Careers"
834,0345506863,0345506863.jpg,7.61763443936,16.3097110984,0.0,0.0,0.450514874142,0.0,0.0,18.4711098398,0.114416475973,7.05985411899,37.8521882151,12.1245709382,Romance,Historical
835,0140434887,0140434887.jpg,28.2963570821,0.0,0.0,0.0,0.0,0.0,0.0,9.22892060608,0.175844787667,0.205152252279,19.6535857683,42.4401395035,"Literature & Fiction","Genre Fiction"
836,0471263893,0471263893.jpg,5.26622500307,0.0,0.0,0.0,4.82149429518,0.0,0.0,15.8998895841,0.0889461415777,5.20794994479,53.8216169795,14.8938780518,"Biographies & Memoirs",Historical
837,006052720X,006052720X.jpg,29.2777053455,0.0026075619296,0.0,0.0,1.18774445893,0.0,0.0,6.63102998696,0.00391134289439,3.50065189048,25.4289439374,33.9674054759,"Cookbooks, Food & Wine","Kitchen Appliances"
838,1416572457,1416572457.jpg,3.68405797101,0.142028985507,0.0492753623188,0.672463768116,0.0492753623188,0.00869565217391,0.0,1.25797101449,2.12753623188,0.0550724637681,2.12753623188,89.8260869565,"Literature & Fiction","United States"
